image_name,image_path,has_label,label_path,laplacian_variance,is_blurry
20230810_172202.jpg,DataSet/images/20230810_172202.jpg,False,,598.76807499905,False
20230814_135113.jpg,DataSet/images/20230814_135113.jpg,False,,86.47454290922761,True
20230816_074929.jpg,DataSet/images/20230816_074929.jpg,False,,643.2413139510113,False
20230811_095808.jpg,DataSet/images/20230811_095808.jpg,False,,1102.542661795113,False
20230811_060105.jpg,DataSet/images/20230811_060105.jpg,False,,56.98968399655815,True
20230809_124942.jpg,DataSet/images/20230809_124942.jpg,False,,1149.4300339451656,False
20230809_124905.jpg,DataSet/images/20230809_124905.jpg,False,,114.35384224692925,False
20230808_113441.jpg,DataSet/images/20230808_113441.jpg,False,,1973.6388823912691,False
20230811_095753.jpg,DataSet/images/20230811_095753.jpg,False,,1582.75565873512,False
20230816_075208.jpg,DataSet/images/20230816_075208.jpg,False,,166.21033498599732,False
20230816_075310.jpg,DataSet/images/20230816_075310.jpg,False,,405.11448943727214,False
20230808_112322.jpg,DataSet/images/20230808_112322.jpg,False,,872.621077417536,False
20230808_113434.jpg,DataSet/images/20230808_113434.jpg,False,,716.6498567021695,False
20230816_075313.jpg,DataSet/images/20230816_075313.jpg,False,,105.11967649327588,False
20230808_112306.jpg,DataSet/images/20230808_112306.jpg,False,,2381.9591820816604,False
20230807_163130.jpg,DataSet/images/20230807_163130.jpg,False,,58.89173683083342,True
20230807_072455.jpg,DataSet/images/20230807_072455.jpg,False,,386.7520950329209,False
20230808_112143.jpg,DataSet/images/20230808_112143.jpg,False,,670.2648085667156,False
20230731_185546.jpg,DataSet/images/20230731_185546.jpg,False,,54.252577759526645,True
20230807_162906.jpg,DataSet/images/20230807_162906.jpg,False,,3208.913646591677,False
20230807_163043.jpg,DataSet/images/20230807_163043.jpg,False,,162.79473060745573,False
20230808_065747.jpg,DataSet/images/20230808_065747.jpg,False,,596.0881359139722,False
20230807_163107.jpg,DataSet/images/20230807_163107.jpg,False,,186.69337998837182,False
20230808_112131.jpg,DataSet/images/20230808_112131.jpg,False,,1377.2226560334918,False
20230807_162930.jpg,DataSet/images/20230807_162930.jpg,False,,2881.9160665649974,False
20230807_162940.jpg,DataSet/images/20230807_162940.jpg,False,,2889.747676992353,False
20230808_112144.jpg,DataSet/images/20230808_112144.jpg,False,,712.2677947417956,False
20230807_163008.jpg,DataSet/images/20230807_163008.jpg,False,,624.6096569959036,False
20230809_124850.jpg,DataSet/images/20230809_124850.jpg,False,,62.65899739220057,True
20230731_190030.jpg,DataSet/images/20230731_190030.jpg,False,,135.8879758933339,False
20230809_121206.jpg,DataSet/images/20230809_121206.jpg,False,,892.0445734802069,False
20230808_112301.jpg,DataSet/images/20230808_112301.jpg,False,,3247.1267008062227,False
20230807_163003.jpg,DataSet/images/20230807_163003.jpg,False,,1212.9747550027241,False
20230807_163118.jpg,DataSet/images/20230807_163118.jpg,False,,21.79214149394198,True
20230807_185728.jpg,DataSet/images/20230807_185728.jpg,False,,42.48466148879935,True
20230721_074323.jpg,DataSet/images/20230721_074323.jpg,False,,27.053959995272702,True
20230808_112136.jpg,DataSet/images/20230808_112136.jpg,False,,912.4921126236776,False
20230721_074326.jpg,DataSet/images/20230721_074326.jpg,False,,63.214588411494624,True
20230720_113501.jpg,DataSet/images/20230720_113501.jpg,False,,71.41986524974665,True
20230719_104650.jpg,DataSet/images/20230719_104650.jpg,False,,2549.6367916188115,False
20230721_074157.jpg,DataSet/images/20230721_074157.jpg,False,,1211.2329100103814,False
20230719_105031.jpg,DataSet/images/20230719_105031.jpg,False,,2005.5631379401334,False
20230721_074241.jpg,DataSet/images/20230721_074241.jpg,False,,234.44792249774542,False
20230719_105038.jpg,DataSet/images/20230719_105038.jpg,False,,1714.4091014346627,False
20230718_181224.jpg,DataSet/images/20230718_181224.jpg,False,,170.84743632812527,False
20230807_162925.jpg,DataSet/images/20230807_162925.jpg,False,,1493.8169456731957,False
20230721_074304.jpg,DataSet/images/20230721_074304.jpg,False,,63.98673589991791,True
20230719_105043.jpg,DataSet/images/20230719_105043.jpg,False,,857.4232493730202,False
20230807_162914.jpg,DataSet/images/20230807_162914.jpg,False,,2197.265708635751,False
20230714_172245.jpg,DataSet/images/20230714_172245.jpg,False,,533.6898971825303,False
20230714_071201.jpg,DataSet/images/20230714_071201.jpg,False,,155.02214029830162,False
20230714_172236.jpg,DataSet/images/20230714_172236.jpg,False,,3107.3643893484123,False
20230718_181210.jpg,DataSet/images/20230718_181210.jpg,False,,163.01209890221227,False
20230807_162950.jpg,DataSet/images/20230807_162950.jpg,False,,50.90230942565289,True
20230714_064325.jpg,DataSet/images/20230714_064325.jpg,False,,615.1599965655778,False
20230718_181148.jpg,DataSet/images/20230718_181148.jpg,False,,1407.5302970680195,False
20230802_170721.jpg,DataSet/images/20230802_170721.jpg,False,,836.7876422767287,False
20230721_074244.jpg,DataSet/images/20230721_074244.jpg,False,,89.4353687442114,True
20230719_190344.jpg,DataSet/images/20230719_190344.jpg,False,,59.18576265074862,True
20230714_064115.jpg,DataSet/images/20230714_064115.jpg,False,,428.15427607033445,False
20230714_172220.jpg,DataSet/images/20230714_172220.jpg,False,,429.1290454155723,False
20230711_162606.jpg,DataSet/images/20230711_162606.jpg,False,,759.827000811133,False
20230711_171202.jpg,DataSet/images/20230711_171202.jpg,False,,422.35066431979976,False
20230710_070958.jpg,DataSet/images/20230710_070958.jpg,False,,346.08729430660185,False
20230707_162510.jpg,DataSet/images/20230707_162510.jpg,False,,1661.5028459119626,False
20230711_162730.jpg,DataSet/images/20230711_162730.jpg,False,,1171.072026553235,False
20230711_171152.jpg,DataSet/images/20230711_171152.jpg,False,,2611.1477132106465,False
20230714_172228.jpg,DataSet/images/20230714_172228.jpg,False,,605.8325282491927,False
20230719_105039.jpg,DataSet/images/20230719_105039.jpg,False,,1563.6881413967126,False
20230719_105019.jpg,DataSet/images/20230719_105019.jpg,False,,5332.610865137624,False
20230707_162522.jpg,DataSet/images/20230707_162522.jpg,False,,1922.386287811502,False
20230714_064241.jpg,DataSet/images/20230714_064241.jpg,False,,44.42440624191498,True
20230711_162543.jpg,DataSet/images/20230711_162543.jpg,False,,573.6186897494734,False
20230711_171141.jpg,DataSet/images/20230711_171141.jpg,False,,648.6938279856811,False
20230714_071331.jpg,DataSet/images/20230714_071331.jpg,False,,532.8121251794072,False
20230711_171137.jpg,DataSet/images/20230711_171137.jpg,False,,1031.8318989251966,False
20230711_171155.jpg,DataSet/images/20230711_171155.jpg,False,,1018.7160973044903,False
20230711_162738.jpg,DataSet/images/20230711_162738.jpg,False,,1326.0011111641675,False
20230711_162617.jpg,DataSet/images/20230711_162617.jpg,False,,470.00314115838546,False
20230711_162600.jpg,DataSet/images/20230711_162600.jpg,False,,544.7937157498006,False
20230711_171132.jpg,DataSet/images/20230711_171132.jpg,False,,590.7005545550039,False
20230707_163140.jpg,DataSet/images/20230707_163140.jpg,False,,1812.0451660794583,False
20230707_162303.jpg,DataSet/images/20230707_162303.jpg,False,,2038.8950496337795,False
20230707_162506.jpg,DataSet/images/20230707_162506.jpg,False,,2070.890996828903,False
20230707_163143.jpg,DataSet/images/20230707_163143.jpg,False,,257.7629144164291,False
20230711_072523.jpg,DataSet/images/20230711_072523.jpg,False,,125.96910614659689,False
20230707_163156.jpg,DataSet/images/20230707_163156.jpg,False,,457.3228861297646,False
20230707_162432.jpg,DataSet/images/20230707_162432.jpg,False,,1569.3981451539703,False
20230707_162504.jpg,DataSet/images/20230707_162504.jpg,False,,1792.2068809429607,False
20230707_162309.jpg,DataSet/images/20230707_162309.jpg,False,,1638.6451228884719,False
20230707_162519.jpg,DataSet/images/20230707_162519.jpg,False,,2019.837750865622,False
20230707_163147.jpg,DataSet/images/20230707_163147.jpg,False,,311.2196633693744,False
20230711_171158.jpg,DataSet/images/20230711_171158.jpg,False,,946.9043842491157,False
20230711_171147.jpg,DataSet/images/20230711_171147.jpg,False,,1225.657539281655,False
20230707_163152.jpg,DataSet/images/20230707_163152.jpg,False,,453.99630703586234,False
20230707_162412.jpg,DataSet/images/20230707_162412.jpg,False,,1408.5309539404668,False
20230707_162441.jpg,DataSet/images/20230707_162441.jpg,False,,1711.3042398263062,False
20230707_162508.jpg,DataSet/images/20230707_162508.jpg,False,,1921.4593603308465,False
20230707_162455.jpg,DataSet/images/20230707_162455.jpg,False,,1533.4910960744483,False
20230707_162427.jpg,DataSet/images/20230707_162427.jpg,False,,1643.7412926993763,False
20230707_162453.jpg,DataSet/images/20230707_162453.jpg,False,,1397.3745686607656,False
20230707_162422.jpg,DataSet/images/20230707_162422.jpg,False,,1917.1954776224957,False
20230707_162207.jpg,DataSet/images/20230707_162207.jpg,False,,365.8666870743524,False
20230707_162313.jpg,DataSet/images/20230707_162313.jpg,False,,1332.6382979831094,False
20230707_162319.jpg,DataSet/images/20230707_162319.jpg,False,,1643.707177281565,False
20230707_162426.jpg,DataSet/images/20230707_162426.jpg,False,,1989.2860493979238,False
20230707_162306.jpg,DataSet/images/20230707_162306.jpg,False,,1952.9818340554204,False
20230707_162143.jpg,DataSet/images/20230707_162143.jpg,False,,332.69851608779913,False
20230707_162134.jpg,DataSet/images/20230707_162134.jpg,False,,293.61984187883246,False
20230707_162136.jpg,DataSet/images/20230707_162136.jpg,False,,309.1112560819209,False
20230707_162359.jpg,DataSet/images/20230707_162359.jpg,False,,1464.2495632084842,False
20230707_162148.jpg,DataSet/images/20230707_162148.jpg,False,,367.510792220559,False
20230707_162226.jpg,DataSet/images/20230707_162226.jpg,False,,336.59400773242874,False
20230707_162213.jpg,DataSet/images/20230707_162213.jpg,False,,426.2253795805856,False
20230707_162447.jpg,DataSet/images/20230707_162447.jpg,False,,1673.415687400646,False
20230707_162237.jpg,DataSet/images/20230707_162237.jpg,False,,365.7648163371882,False
20230707_162401.jpg,DataSet/images/20230707_162401.jpg,False,,2069.4896455795,False
20230707_162228.jpg,DataSet/images/20230707_162228.jpg,False,,396.49733106458757,False
20230707_162257.jpg,DataSet/images/20230707_162257.jpg,False,,1638.748607989764,False
20230707_162129.jpg,DataSet/images/20230707_162129.jpg,False,,339.4809527499831,False
20230707_162235.jpg,DataSet/images/20230707_162235.jpg,False,,281.58878403172343,False
20230707_162218.jpg,DataSet/images/20230707_162218.jpg,False,,441.8310662573416,False
20230626_091708.jpg,DataSet/images/20230626_091708.jpg,False,,131.93048722405226,False
20230707_135450.jpg,DataSet/images/20230707_135450.jpg,False,,1211.1339546452534,False
20230707_161708.jpg,DataSet/images/20230707_161708.jpg,False,,528.0336808304892,False
20230626_091639.jpg,DataSet/images/20230626_091639.jpg,False,,196.84420449636,False
20230707_162200.jpg,DataSet/images/20230707_162200.jpg,False,,471.65067422010173,False
20230702_133115.jpg,DataSet/images/20230702_133115.jpg,False,,513.0469762003518,False
20230626_091711.jpg,DataSet/images/20230626_091711.jpg,False,,125.17808366653814,False
20230626_091654.jpg,DataSet/images/20230626_091654.jpg,False,,184.9502219746658,False
20230707_152433.jpg,DataSet/images/20230707_152433.jpg,False,,3271.2127382781036,False
20230626_091553.jpg,DataSet/images/20230626_091553.jpg,False,,872.8217766018125,False
20230707_162119.jpg,DataSet/images/20230707_162119.jpg,False,,387.6341655826507,False
20230626_091638.jpg,DataSet/images/20230626_091638.jpg,False,,482.80928416013273,False
20230626_091657.jpg,DataSet/images/20230626_091657.jpg,False,,119.70867474984144,False
20230707_162126.jpg,DataSet/images/20230707_162126.jpg,False,,332.6512844099307,False
20230707_162221.jpg,DataSet/images/20230707_162221.jpg,False,,383.983538745522,False
20230626_091651.jpg,DataSet/images/20230626_091651.jpg,False,,187.62986824999987,False
20230707_162111.jpg,DataSet/images/20230707_162111.jpg,False,,909.0532020209577,False
20230707_162214.jpg,DataSet/images/20230707_162214.jpg,False,,38.841885914338526,True
20230626_091702.jpg,DataSet/images/20230626_091702.jpg,False,,264.75739557106755,False
20230707_162139.jpg,DataSet/images/20230707_162139.jpg,False,,376.2296510738097,False
20230707_152443.jpg,DataSet/images/20230707_152443.jpg,False,,1638.6404094037282,False
20230707_162117.jpg,DataSet/images/20230707_162117.jpg,False,,338.96296547200745,False
20230707_162145.jpg,DataSet/images/20230707_162145.jpg,False,,351.22480816340567,False
20230707_133949.jpg,DataSet/images/20230707_133949.jpg,False,,201.76785816029323,False
20230707_162121.jpg,DataSet/images/20230707_162121.jpg,False,,446.77562423865305,False
20230620_161355.jpg,DataSet/images/20230620_161355.jpg,False,,101.3584440832856,False
20230626_091641.jpg,DataSet/images/20230626_091641.jpg,False,,77.14617516574656,True
20230626_091555.jpg,DataSet/images/20230626_091555.jpg,False,,1149.9699074157816,False
20230626_091644.jpg,DataSet/images/20230626_091644.jpg,False,,56.29863198399775,True
20230626_091634.jpg,DataSet/images/20230626_091634.jpg,False,,368.88068002277356,False
20230626_091541.jpg,DataSet/images/20230626_091541.jpg,False,,614.1927702300953,False
20230622_061642.jpg,DataSet/images/20230622_061642.jpg,False,,138.28563132996953,False
20230626_091545.jpg,DataSet/images/20230626_091545.jpg,False,,288.0232671581409,False
20230624_184914.jpg,DataSet/images/20230624_184914.jpg,False,,84.46714937515262,True
20230626_091650.jpg,DataSet/images/20230626_091650.jpg,False,,165.1326993501021,False
20230626_091642.jpg,DataSet/images/20230626_091642.jpg,False,,69.20247848591832,True
20230626_091713.jpg,DataSet/images/20230626_091713.jpg,False,,135.63611316556674,False
20230626_091652.jpg,DataSet/images/20230626_091652.jpg,False,,93.05071633257705,True
20230626_091559.jpg,DataSet/images/20230626_091559.jpg,False,,319.9035944168011,False
20230624_184848.jpg,DataSet/images/20230624_184848.jpg,False,,273.13555724339864,False
20230626_091628.jpg,DataSet/images/20230626_091628.jpg,False,,243.7481480290829,False
20230622_152224.jpg,DataSet/images/20230622_152224.jpg,False,,1072.156002341844,False
20230626_091547.jpg,DataSet/images/20230626_091547.jpg,False,,345.13809349476816,False
20230626_091543.jpg,DataSet/images/20230626_091543.jpg,False,,177.1810018328419,False
20230626_091623.jpg,DataSet/images/20230626_091623.jpg,False,,512.7532623166061,False
20230626_091636.jpg,DataSet/images/20230626_091636.jpg,False,,97.33527649999297,True
20230626_091625.jpg,DataSet/images/20230626_091625.jpg,False,,592.494477415539,False
20230626_091534.jpg,DataSet/images/20230626_091534.jpg,False,,242.4335905197335,False
20230626_091550.jpg,DataSet/images/20230626_091550.jpg,False,,801.7090314153407,False
20230626_091552.jpg,DataSet/images/20230626_091552.jpg,False,,373.6827405452145,False
20230622_152225.jpg,DataSet/images/20230622_152225.jpg,False,,601.9458132491148,False
20230626_091621.jpg,DataSet/images/20230626_091621.jpg,False,,433.1578779101464,False
20230707_162132.jpg,DataSet/images/20230707_162132.jpg,False,,223.1905880530864,False
20230620_161134ll.jpg,DataSet/images/20230620_161134ll.jpg,True,DataSet/yolo_labels/20230620_161134ll.txt,231.51203456405318,False
20230620_161402.jpg,DataSet/images/20230620_161402.jpg,False,,334.84539741102924,False
20230620_161031ll.jpg,DataSet/images/20230620_161031ll.jpg,True,DataSet/yolo_labels/20230620_161031ll.txt,239.87486408040874,False
20230620_161350.jpg,DataSet/images/20230620_161350.jpg,False,,100.92070593724948,False
20230620_161122ll.jpg,DataSet/images/20230620_161122ll.jpg,True,DataSet/yolo_labels/20230620_161122ll.txt,485.2247409397309,False
20230620_161129ll.jpg,DataSet/images/20230620_161129ll.jpg,True,DataSet/yolo_labels/20230620_161129ll.txt,758.651118226412,False
20230620_161323.jpg,DataSet/images/20230620_161323.jpg,False,,208.7475835263316,False
20230622_061634.jpg,DataSet/images/20230622_061634.jpg,False,,78.9950449995013,True
20230620_161149ll.jpg,DataSet/images/20230620_161149ll.jpg,True,DataSet/yolo_labels/20230620_161149ll.txt,415.9305484995232,False
20230620_161057ll.jpg,DataSet/images/20230620_161057ll.jpg,True,DataSet/yolo_labels/20230620_161057ll.txt,536.4548186659996,False
20230620_161339.jpg,DataSet/images/20230620_161339.jpg,False,,172.80025513005853,False
20230620_161346.jpg,DataSet/images/20230620_161346.jpg,False,,403.6730974294202,False
20230620_161311.jpg,DataSet/images/20230620_161311.jpg,False,,53.14627405297022,True
20230620_161103ll.jpg,DataSet/images/20230620_161103ll.jpg,True,DataSet/yolo_labels/20230620_161103ll.txt,306.30152333277357,False
20230620_161052ll.jpg,DataSet/images/20230620_161052ll.jpg,True,DataSet/yolo_labels/20230620_161052ll.txt,518.848223909484,False
20230620_161048ll.jpg,DataSet/images/20230620_161048ll.jpg,True,DataSet/yolo_labels/20230620_161048ll.txt,715.767311661578,False
20230620_161023ll.jpg,DataSet/images/20230620_161023ll.jpg,True,DataSet/yolo_labels/20230620_161023ll.txt,147.96387972747482,False
20230620_161305.jpg,DataSet/images/20230620_161305.jpg,False,,1037.3189623516473,False
20230624_184921.jpg,DataSet/images/20230624_184921.jpg,False,,137.66317207190193,False
20230620_161150ll.jpg,DataSet/images/20230620_161150ll.jpg,True,DataSet/yolo_labels/20230620_161150ll.txt,150.75343538886108,False
20230620_161335.jpg,DataSet/images/20230620_161335.jpg,False,,129.01548686024853,False
20230620_161050ll.jpg,DataSet/images/20230620_161050ll.jpg,True,DataSet/yolo_labels/20230620_161050ll.txt,189.732213374566,False
20230620_161104ll.jpg,DataSet/images/20230620_161104ll.jpg,True,DataSet/yolo_labels/20230620_161104ll.txt,331.4916181744211,False
20230620_161340.jpg,DataSet/images/20230620_161340.jpg,False,,55.418235070956726,True
20230620_161043ll.jpg,DataSet/images/20230620_161043ll.jpg,True,DataSet/yolo_labels/20230620_161043ll.txt,542.8668846628645,False
20230620_161026ll.jpg,DataSet/images/20230620_161026ll.jpg,True,DataSet/yolo_labels/20230620_161026ll.txt,137.32083263207048,False
20230626_091536.jpg,DataSet/images/20230626_091536.jpg,False,,887.5228283138728,False
20230620_161145ll.jpg,DataSet/images/20230620_161145ll.jpg,True,DataSet/yolo_labels/20230620_161145ll.txt,924.6001153127697,False
20230620_161321.jpg,DataSet/images/20230620_161321.jpg,False,,108.86570358469017,False
20230620_161338.jpg,DataSet/images/20230620_161338.jpg,False,,102.06652210642213,False
20230620_161342.jpg,DataSet/images/20230620_161342.jpg,False,,75.87304209159072,True
20230620_161110ll.jpg,DataSet/images/20230620_161110ll.jpg,True,DataSet/yolo_labels/20230620_161110ll.txt,176.89934849394203,False
20230620_161351.jpg,DataSet/images/20230620_161351.jpg,False,,88.76708799915903,True
20230620_161316.jpg,DataSet/images/20230620_161316.jpg,False,,77.52757595262125,True
20230626_091537.jpg,DataSet/images/20230626_091537.jpg,False,,194.49943673969722,False
20230620_161309.jpg,DataSet/images/20230620_161309.jpg,False,,588.2870067562346,False
20230620_161140ll.jpg,DataSet/images/20230620_161140ll.jpg,True,DataSet/yolo_labels/20230620_161140ll.txt,1134.696592664671,False
20230620_160851ll.jpg,DataSet/images/20230620_160851ll.jpg,False,,104.42122124918313,False
20230626_091557.jpg,DataSet/images/20230626_091557.jpg,False,,635.7159057947866,False
20230620_160431ll.jpg,DataSet/images/20230620_160431ll.jpg,True,DataSet/yolo_labels/20230620_160431ll.txt,403.5177260801315,False
20230620_160408ll.jpg,DataSet/images/20230620_160408ll.jpg,True,DataSet/yolo_labels/20230620_160408ll.txt,48.217161716602455,True
20230620_160345ll.jpg,DataSet/images/20230620_160345ll.jpg,True,DataSet/yolo_labels/20230620_160345ll.txt,1017.1624856587459,False
20230620_160419ll.jpg,DataSet/images/20230620_160419ll.jpg,True,DataSet/yolo_labels/20230620_160419ll.txt,168.3345761337759,False
20230620_160402ll.jpg,DataSet/images/20230620_160402ll.jpg,True,DataSet/yolo_labels/20230620_160402ll.txt,222.0256395522104,False
20230620_160342ll.jpg,DataSet/images/20230620_160342ll.jpg,True,DataSet/yolo_labels/20230620_160342ll.txt,1584.8912969298185,False
20230620_160513ll.jpg,DataSet/images/20230620_160513ll.jpg,True,DataSet/yolo_labels/20230620_160513ll.txt,156.63311690462183,False
20230620_160522ll.jpg,DataSet/images/20230620_160522ll.jpg,True,DataSet/yolo_labels/20230620_160522ll.txt,55.202708549508,True
20230620_161003ll.jpg,DataSet/images/20230620_161003ll.jpg,True,DataSet/yolo_labels/20230620_161003ll.txt,436.31645474976784,False
20230620_161021ll.jpg,DataSet/images/20230620_161021ll.jpg,True,DataSet/yolo_labels/20230620_161021ll.txt,287.74719827379727,False
20230620_161115ll.jpg,DataSet/images/20230620_161115ll.jpg,True,DataSet/yolo_labels/20230620_161115ll.txt,912.2085087271244,False
20230620_160245ll.jpg,DataSet/images/20230620_160245ll.jpg,True,DataSet/yolo_labels/20230620_160245ll.txt,316.46582209126916,False
20230620_160517ll.jpg,DataSet/images/20230620_160517ll.jpg,True,DataSet/yolo_labels/20230620_160517ll.txt,118.19415388417671,False
20230620_160353ll.jpg,DataSet/images/20230620_160353ll.jpg,True,DataSet/yolo_labels/20230620_160353ll.txt,355.61266022684,False
20230620_160337ll.jpg,DataSet/images/20230620_160337ll.jpg,True,DataSet/yolo_labels/20230620_160337ll.txt,2422.856152106882,False
20230620_160339ll.jpg,DataSet/images/20230620_160339ll.jpg,True,DataSet/yolo_labels/20230620_160339ll.txt,1555.731603882472,False
20230620_161046ll.jpg,DataSet/images/20230620_161046ll.jpg,True,DataSet/yolo_labels/20230620_161046ll.txt,1233.5470770764566,False
20230620_160218ll.jpg,DataSet/images/20230620_160218ll.jpg,True,DataSet/yolo_labels/20230620_160218ll.txt,905.4942894813604,False
20230620_160338ll.jpg,DataSet/images/20230620_160338ll.jpg,True,DataSet/yolo_labels/20230620_160338ll.txt,2766.7459091825335,False
20230620_160435ll.jpg,DataSet/images/20230620_160435ll.jpg,True,DataSet/yolo_labels/20230620_160435ll.txt,219.14311782800428,False
20230620_161329.jpg,DataSet/images/20230620_161329.jpg,False,,907.7765982482298,False
20230620_160304ll.jpg,DataSet/images/20230620_160304ll.jpg,True,DataSet/yolo_labels/20230620_160304ll.txt,1522.8548831980788,False
20230620_160212ll.jpg,DataSet/images/20230620_160212ll.jpg,True,DataSet/yolo_labels/20230620_160212ll.txt,867.6848001079103,False
20230620_161019ll.jpg,DataSet/images/20230620_161019ll.jpg,True,DataSet/yolo_labels/20230620_161019ll.txt,331.85975616278154,False
20230620_161001ll.jpg,DataSet/images/20230620_161001ll.jpg,True,DataSet/yolo_labels/20230620_161001ll.txt,762.348455982053,False
20230620_160530ll.jpg,DataSet/images/20230620_160530ll.jpg,True,DataSet/yolo_labels/20230620_160530ll.txt,276.8876620978349,False
20230620_160214ll.jpg,DataSet/images/20230620_160214ll.jpg,True,DataSet/yolo_labels/20230620_160214ll.txt,1294.3479870386202,False
20230620_160735ll.jpg,DataSet/images/20230620_160735ll.jpg,True,DataSet/yolo_labels/20230620_160735ll.txt,1615.4179871980327,False
20230620_161029ll.jpg,DataSet/images/20230620_161029ll.jpg,True,DataSet/yolo_labels/20230620_161029ll.txt,344.33317490043174,False
20230620_160525ll.jpg,DataSet/images/20230620_160525ll.jpg,True,DataSet/yolo_labels/20230620_160525ll.txt,439.73757716648396,False
20230620_160454ll.jpg,DataSet/images/20230620_160454ll.jpg,True,DataSet/yolo_labels/20230620_160454ll.txt,209.48182115404768,False
20230620_161015ll.jpg,DataSet/images/20230620_161015ll.jpg,True,DataSet/yolo_labels/20230620_161015ll.txt,250.3051178608712,False
20230620_160150ll.jpg,DataSet/images/20230620_160150ll.jpg,True,DataSet/yolo_labels/20230620_160150ll.txt,327.0132608210868,False
20230620_160930ll.jpg,DataSet/images/20230620_160930ll.jpg,True,DataSet/yolo_labels/20230620_160930ll.txt,1252.2707034319992,False
20230620_160253ll.jpg,DataSet/images/20230620_160253ll.jpg,True,DataSet/yolo_labels/20230620_160253ll.txt,178.7135793359753,False
20230620_160221ll.jpg,DataSet/images/20230620_160221ll.jpg,True,DataSet/yolo_labels/20230620_160221ll.txt,858.885044850488,False
20230620_160033ll.jpg,DataSet/images/20230620_160033ll.jpg,True,DataSet/yolo_labels/20230620_160033ll.txt,576.4542798979212,False
20230614_150923ll.jpg,DataSet/images/20230614_150923ll.jpg,True,DataSet/yolo_labels/20230614_150923ll.txt,556.2813954568753,False
20230620_160148ll.jpg,DataSet/images/20230620_160148ll.jpg,True,DataSet/yolo_labels/20230620_160148ll.txt,265.5133470828081,False
20230620_155828ll.jpg,DataSet/images/20230620_155828ll.jpg,True,DataSet/yolo_labels/20230620_155828ll.txt,38.31168766341767,True
20230614_150826ll.jpg,DataSet/images/20230614_150826ll.jpg,True,DataSet/yolo_labels/20230614_150826ll.txt,99.72612802310384,True
20230620_160209ll.jpg,DataSet/images/20230620_160209ll.jpg,True,DataSet/yolo_labels/20230620_160209ll.txt,674.6328315534348,False
20230614_151233ll.jpg,DataSet/images/20230614_151233ll.jpg,True,DataSet/yolo_labels/20230614_151233ll.txt,66.8384091333605,True
20230619_182731ll.jpg,DataSet/images/20230619_182731ll.jpg,False,,5.991666711812326,True
20230614_151232ll.jpg,DataSet/images/20230614_151232ll.jpg,True,DataSet/yolo_labels/20230614_151232ll.txt,197.05345524815777,False
20230614_150858ll.jpg,DataSet/images/20230614_150858ll.jpg,False,,717.7308472962754,False
20230620_160946ll.jpg,DataSet/images/20230620_160946ll.jpg,True,DataSet/yolo_labels/20230620_160946ll.txt,1029.8903042732645,False
20230620_160204ll.jpg,DataSet/images/20230620_160204ll.jpg,True,DataSet/yolo_labels/20230620_160204ll.txt,886.5934723021048,False
20230614_151247ll.jpg,DataSet/images/20230614_151247ll.jpg,False,,31.88072866326389,True
20230620_160047ll.jpg,DataSet/images/20230620_160047ll.jpg,True,DataSet/yolo_labels/20230620_160047ll.txt,129.03979924545501,False
